Unnamed: 0;DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
46959;2006-10-22;2006-10-28;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;127;R$/l;1.828;0.051;1.72;1.95;0.152;0.0279999999999999;1.676;0.024;1.64;1.7495;0.014;10;2006
46960;2006-10-22;2006-10-28;NORDESTE;SERGIPE;ÓLEO DIESEL;35;R$/l;1.852;0.049;1.789;1.959;0.109;0.026;1.743;0.028;1.6745;1.782;0.016;10;2006
46961;2006-10-22;2006-10-28;NORTE;ACRE;ÓLEO DIESEL;47;R$/l;2.287;0.138;2.19;2.58;0.327;0.06;1.96;0.114;1.8287;2.1691;0.058;10;2006
46962;2006-10-22;2006-10-28;NORTE;AMAPA;ÓLEO DIESEL;28;R$/l;1.988;0.139;1.85;2.3;0.196;0.07;1.792;0.017;1.7774;1.8237;0.009;10;2006
46963;2006-10-22;2006-10-28;NORTE;AMAZONAS;ÓLEO DIESEL;97;R$/l;1.985;0.0819999999999999;1.81;2.2;0.205;0.0409999999999999;1.78;0.035;1.725;1.92;0.02;10;2006
46964;2006-10-22;2006-10-28;NORTE;PARA;ÓLEO DIESEL;165;R$/l;1.914;0.092;1.75;2.15;0.168;0.048;1.746;0.039;1.6941;1.8835;0.022;10;2006
46965;2006-10-22;2006-10-28;NORTE;RONDONIA;ÓLEO DIESEL;105;R$/l;2.078;0.088;1.905;2.3;0.248;0.042;1.83;0.039;1.764;1.97;0.021;10;2006
46966;2006-10-22;2006-10-28;NORTE;RORAIMA;ÓLEO DIESEL;36;R$/l;2.159;0.0969999999999999;1.99;2.29;0.261;0.045;1.898;0.039;1.8663;1.99;0.021;10;2006
46967;2006-10-22;2006-10-28;NORTE;TOCANTINS;ÓLEO DIESEL;66;R$/l;1.874;0.057;1.75;2.09;0.223;0.03;1.651;0.051;1.58;1.7783;0.031;10;2006
46968;2006-10-22;2006-10-28;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;166;R$/l;1.858;0.053;1.74;1.99;0.196;0.0289999999999999;1.662;0.031;1.517;1.7242;0.019;10;2006
46969;2006-10-22;2006-10-28;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;904;R$/l;1.824;0.0579999999999999;1.66;1.999;0.17;0.032;1.654;0.03;1.547;1.7587;0.018;10;2006
46970;2006-10-22;2006-10-28;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;595;R$/l;1.808;0.074;1.669;2.02;0.176;0.0409999999999999;1.632;0.026;1.58;1.7244;0.016;10;2006
46971;2006-10-22;2006-10-28;SUDESTE;SAO PAULO;ÓLEO DIESEL;2133;R$/l;1.855;0.06;1.69;2.05;0.191;0.032;1.664;0.027;1.5851;1.834;0.016;10;2006
46972;2006-10-22;2006-10-28;SUL;PARANA;ÓLEO DIESEL;533;R$/l;1.834;0.065;1.699;2.02;0.158;0.035;1.676;0.031;1.59;1.849;0.018;10;2006
46973;2006-10-22;2006-10-28;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;529;R$/l;1.951;0.061;1.78;2.125;0.229;0.031;1.722;0.033;1.6268;1.909;0.019;10;2006
46974;2006-10-22;2006-10-28;SUL;SANTA CATARINA;ÓLEO DIESEL;311;R$/l;1.896;0.054;1.76;1.999;0.213;0.0279999999999999;1.683;0.037;1.6;1.8577;0.022;10;2006
46975;2006-10-29;2006-11-04;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;51;R$/l;1.872;0.037;1.8;1.95;0.17;0.02;1.702;0.033;1.6464;1.793;0.019;10;2006
46976;2006-10-29;2006-11-04;CENTRO OESTE;GOIAS;ÓLEO DIESEL;256;R$/l;1.854;0.073;1.71;1.999;0.173;0.039;1.681;0.023;1.625;1.7638;0.014;10;2006
46977;2006-10-29;2006-11-04;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;143;R$/l;2.094;0.079;1.99;2.33;0.205;0.038;1.889;0.052;1.74;2.014;0.028;10;2006
46978;2006-10-29;2006-11-04;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;80;R$/l;2.061;0.0579999999999999;1.95;2.2;0.203;0.0279999999999999;1.858;0.03;1.7942;1.93;0.016;10;2006
46979;2006-10-29;2006-11-04;NORDESTE;ALAGOAS;ÓLEO DIESEL;58;R$/l;1.869;0.031;1.789;1.91;0.164;0.017;1.705;0.022;1.6507;1.7585;0.013;10;2006
46980;2006-10-29;2006-11-04;NORDESTE;BAHIA;ÓLEO DIESEL;328;R$/l;1.836;0.08;1.7;2.109;0.148;0.044;1.688;0.033;1.603;1.8;0.02;10;2006
46981;2006-10-29;2006-11-04;NORDESTE;CEARA;ÓLEO DIESEL;200;R$/l;1.863;0.077;1.76;2.03;0.15;0.0409999999999999;1.713;0.036;1.6516;1.8395;0.021;10;2006
46982;2006-10-29;2006-11-04;NORDESTE;MARANHAO;ÓLEO DIESEL;126;R$/l;1.885;0.06;1.74;2.0;0.182;0.032;1.703;0.031;1.6531;1.7894;0.018;10;2006
46983;2006-10-29;2006-11-04;NORDESTE;PARAIBA;ÓLEO DIESEL;116;R$/l;1.832;0.063;1.699;1.99;0.147;0.034;1.685;0.026;1.64;1.7545;0.015;10;2006
46984;2006-10-29;2006-11-04;NORDESTE;PERNAMBUCO;ÓLEO DIESEL;252;R$/l;1.836;0.0409999999999999;1.739;1.969;0.141;0.022;1.695;0.032;1.635;1.8421;0.019;10;2006
46985;2006-10-29;2006-11-04;NORDESTE;PIAUI;ÓLEO DIESEL;77;R$/l;1.917;0.05;1.799;2.02;0.191;0.026;1.726;0.028;1.68;1.8269;0.016;10;2006
46986;2006-10-29;2006-11-04;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;129;R$/l;1.83;0.053;1.72;1.95;0.158;0.0289999999999999;1.672;0.023;1.6378;1.7299;0.014;10;2006
46987;2006-10-29;2006-11-04;NORDESTE;SERGIPE;ÓLEO DIESEL;34;R$/l;1.851;0.048;1.789;1.97;0.112;0.026;1.739;0.031;1.6661;1.7766;0.018;10;2006
46988;2006-10-29;2006-11-04;NORTE;ACRE;ÓLEO DIESEL;48;R$/l;2.286;0.138;2.19;2.58;0.321;0.06;1.965;0.113;1.8287;2.1691;0.058;10;2006
46989;2006-10-29;2006-11-04;NORTE;AMAPA;ÓLEO DIESEL;23;R$/l;1.996;0.14;1.85;2.3;0.202;0.07;1.794;0.015;1.7774;1.8237;0.008;10;2006
46990;2006-10-29;2006-11-04;NORTE;AMAZONAS;ÓLEO DIESEL;98;R$/l;1.985;0.0819999999999999;1.81;2.2;0.205;0.0409999999999999;1.78;0.037;1.725;1.92;0.021;10;2006
46991;2006-10-29;2006-11-04;NORTE;PARA;ÓLEO DIESEL;171;R$/l;1.91;0.09;1.75;2.15;0.176;0.047;1.734;0.04;1.6941;1.8835;0.023;10;2006
46992;2006-10-29;2006-11-04;NORTE;RONDONIA;ÓLEO DIESEL;105;R$/l;2.078;0.094;1.79;2.3;0.248;0.045;1.83;0.039;1.764;1.97;0.021;10;2006
46993;2006-10-29;2006-11-04;NORTE;RORAIMA;ÓLEO DIESEL;35;R$/l;2.159;0.081;1.99;2.29;0.274;0.038;1.885;0.031;1.8543;1.99;0.016;10;2006
46994;2006-10-29;2006-11-04;NORTE;TOCANTINS;ÓLEO DIESEL;65;R$/l;1.881;0.068;1.75;2.09;0.239;0.036;1.642;0.047;1.5467;1.7783;0.029;10;2006
46995;2006-10-29;2006-11-04;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;163;R$/l;1.853;0.054;1.74;1.99;0.186;0.0289999999999999;1.667;0.029;1.62;1.8532;0.017;10;2006
46996;2006-10-29;2006-11-04;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;900;R$/l;1.824;0.059;1.65;1.999;0.17;0.032;1.654;0.03;1.55;1.76;0.018;10;2006
46997;2006-10-29;2006-11-04;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;585;R$/l;1.803;0.075;1.669;2.02;0.173;0.042;1.63;0.026;1.58;1.7305;0.016;10;2006
46998;2006-10-29;2006-11-04;SUDESTE;SAO PAULO;ÓLEO DIESEL;2123;R$/l;1.854;0.06;1.67;2.099;0.191;0.032;1.663;0.027;1.5973;1.7741;0.016;10;2006
46999;2006-10-29;2006-11-04;SUL;PARANA;ÓLEO DIESEL;535;R$/l;1.834;0.064;1.699;2.01;0.156;0.035;1.678;0.03;1.61;1.783;0.018;10;2006
47000;2006-10-29;2006-11-04;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;530;R$/l;1.954;0.061;1.78;2.159;0.229;0.031;1.725;0.033;1.5918;1.8386;0.019;10;2006
47001;2006-10-29;2006-11-04;SUL;SANTA CATARINA;ÓLEO DIESEL;292;R$/l;1.892;0.055;1.749;1.999;0.209;0.0289999999999999;1.683;0.034;1.602;1.7649;0.02;10;2006
47002;2006-11-05;2006-11-11;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;51;R$/l;1.886;0.045;1.79;1.95;0.173;0.024;1.713;0.043;1.6507;1.9118;0.025;11;2006
47003;2006-11-05;2006-11-11;CENTRO OESTE;GOIAS;ÓLEO DIESEL;251;R$/l;1.853;0.073;1.71;1.999;0.169;0.039;1.684;0.024;1.625;1.7638;0.014;11;2006
47004;2006-11-05;2006-11-11;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;144;R$/l;2.095;0.081;1.98;2.38;0.21;0.039;1.885;0.057;1.741;2.0175;0.03;11;2006
47005;2006-11-05;2006-11-11;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;81;R$/l;2.052;0.059;1.95;2.2;0.19;0.0289999999999999;1.862;0.031;1.7942;1.9521;0.017;11;2006
47006;2006-11-05;2006-11-11;NORDESTE;ALAGOAS;ÓLEO DIESEL;60;R$/l;1.867;0.033;1.789;1.91;0.165;0.018;1.702;0.024;1.6507;1.7585;0.014;11;2006
47007;2006-11-05;2006-11-11;NORDESTE;BAHIA;ÓLEO DIESEL;329;R$/l;1.835;0.083;1.7;2.109;0.148;0.045;1.687;0.032;1.619;1.8;0.019;11;2006
47008;2006-11-05;2006-11-11;NORDESTE;CEARA;ÓLEO DIESEL;196;R$/l;1.856;0.079;1.75;2.03;0.143;0.043;1.713;0.038;1.6516;1.8649;0.022;11;2006
47009;2006-11-05;2006-11-11;NORDESTE;MARANHAO;ÓLEO DIESEL;122;R$/l;1.881;0.063;1.74;2.0;0.18;0.033;1.701;0.028;1.6531;1.7845;0.016;11;2006
47010;2006-11-05;2006-11-11;NORDESTE;PARAIBA;ÓLEO DIESEL;115;R$/l;1.833;0.06;1.69;1.96;0.15;0.033;1.683;0.027;1.64;1.7706;0.016;11;2006
47011;2006-11-05;2006-11-11;NORDESTE;PERNAMBUCO;ÓLEO DIESEL;245;R$/l;1.837;0.039;1.73;1.959;0.143;0.021;1.694;0.033;1.635;1.8421;0.019;11;2006
47012;2006-11-05;2006-11-11;NORDESTE;PIAUI;ÓLEO DIESEL;78;R$/l;1.913;0.051;1.799;2.05;0.189;0.027;1.724;0.027;1.68;1.8209;0.016;11;2006
47013;2006-11-05;2006-11-11;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;127;R$/l;1.832;0.055;1.72;1.96;0.156;0.03;1.676;0.028;1.5743;1.7513;0.017;11;2006
47014;2006-11-05;2006-11-11;NORDESTE;SERGIPE;ÓLEO DIESEL;34;R$/l;1.853;0.05;1.789;1.959;0.124;0.027;1.729;0.033;1.66;1.7766;0.019;11;2006
47015;2006-11-05;2006-11-11;NORTE;ACRE;ÓLEO DIESEL;45;R$/l;2.289;0.139;2.19;2.58;0.324;0.061;1.965;0.111;1.8287;2.1691;0.056;11;2006
47016;2006-11-05;2006-11-11;NORTE;AMAPA;ÓLEO DIESEL;24;R$/l;1.977;0.15;1.85;2.3;0.185;0.076;1.792;0.011;1.7774;1.81;0.006;11;2006
47017;2006-11-05;2006-11-11;NORTE;AMAZONAS;ÓLEO DIESEL;100;R$/l;1.981;0.0819999999999999;1.81;2.2;0.202;0.0409999999999999;1.779;0.033;1.725;1.92;0.019;11;2006
47018;2006-11-05;2006-11-11;NORTE;PARA;ÓLEO DIESEL;169;R$/l;1.921;0.087;1.77;2.15;0.182;0.045;1.739;0.036;1.6945;1.8835;0.021;11;2006
47019;2006-11-05;2006-11-11;NORTE;RONDONIA;ÓLEO DIESEL;108;R$/l;2.081;0.086;1.89;2.3;0.252;0.0409999999999999;1.829;0.039;1.764;1.97;0.021;11;2006
47020;2006-11-05;2006-11-11;NORTE;RORAIMA;ÓLEO DIESEL;35;R$/l;2.157;0.079;1.99;2.29;0.277;0.037;1.88;0.025;1.8307;1.9155;0.013;11;2006
47021;2006-11-05;2006-11-11;NORTE;TOCANTINS;ÓLEO DIESEL;65;R$/l;1.874;0.043;1.75;1.98;0.239;0.023;1.635;0.042;1.5467;1.7652;0.026;11;2006
47022;2006-11-05;2006-11-11;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;163;R$/l;1.855;0.061;1.739;1.99;0.19;0.033;1.665;0.03;1.5775;1.8532;0.018;11;2006
47023;2006-11-05;2006-11-11;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;890;R$/l;1.824;0.0579999999999999;1.679;1.999;0.169;0.032;1.655;0.03;1.56;1.76;0.018;11;2006
47024;2006-11-05;2006-11-11;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;607;R$/l;1.81;0.077;1.669;2.15;0.178;0.043;1.632;0.029;1.539;1.8506;0.018;11;2006
47025;2006-11-05;2006-11-11;SUDESTE;SAO PAULO;ÓLEO DIESEL;2136;R$/l;1.85;0.059;1.649;2.099;0.187;0.032;1.663;0.028;1.555;1.8579;0.017;11;2006
47026;2006-11-05;2006-11-11;SUL;PARANA;ÓLEO DIESEL;534;R$/l;1.838;0.065;1.699;2.0;0.161;0.035;1.677;0.03;1.61;1.773;0.018;11;2006
47027;2006-11-05;2006-11-11;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;501;R$/l;1.954;0.062;1.73;2.159;0.228;0.032;1.726;0.031;1.6226;1.8144;0.018;11;2006
47028;2006-11-05;2006-11-11;SUL;SANTA CATARINA;ÓLEO DIESEL;308;R$/l;1.899;0.053;1.74;2.05;0.212;0.0279999999999999;1.687;0.035;1.6;1.7719;0.021;11;2006
47029;2006-11-12;2006-11-18;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;50;R$/l;1.889;0.044;1.809;1.95;0.187;0.023;1.702;0.045;1.6493;1.9111;0.026;11;2006
47030;2006-11-12;2006-11-18;CENTRO OESTE;GOIAS;ÓLEO DIESEL;259;R$/l;1.85;0.073;1.71;1.999;0.169;0.039;1.681;0.024;1.62;1.7559;0.014;11;2006
47031;2006-11-12;2006-11-18;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;143;R$/l;2.093;0.083;1.98;2.38;0.204;0.04;1.889;0.052;1.741;2.0092;0.028;11;2006
47032;2006-11-12;2006-11-18;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;77;R$/l;2.045;0.066;1.878;2.2;0.189;0.032;1.856;0.034;1.7942;1.955;0.018;11;2006
47033;2006-11-12;2006-11-18;NORDESTE;ALAGOAS;ÓLEO DIESEL;58;R$/l;1.867;0.033;1.789;1.91;0.162;0.018;1.705;0.023;1.6505;1.7585;0.013;11;2006
47034;2006-11-12;2006-11-18;NORDESTE;BAHIA;ÓLEO DIESEL;312;R$/l;1.836;0.0819999999999999;1.718;2.109;0.148;0.045;1.688;0.032;1.6385;1.8;0.019;11;2006
47035;2006-11-12;2006-11-18;NORDESTE;CEARA;ÓLEO DIESEL;193;R$/l;1.859;0.079;1.76;2.03;0.147;0.042;1.712;0.039;1.649;1.8649;0.023;11;2006
47036;2006-11-12;2006-11-18;NORDESTE;MARANHAO;ÓLEO DIESEL;121;R$/l;1.881;0.06;1.74;2.0;0.177;0.032;1.704;0.028;1.6531;1.7845;0.016;11;2006
47037;2006-11-12;2006-11-18;NORDESTE;PARAIBA;ÓLEO DIESEL;120;R$/l;1.833;0.061;1.699;1.99;0.151;0.033;1.682;0.025;1.6377;1.7545;0.015;11;2006
47038;2006-11-12;2006-11-18;NORDESTE;PERNAMBUCO;ÓLEO DIESEL;245;R$/l;1.836;0.0409999999999999;1.69;1.959;0.141;0.022;1.695;0.031;1.635;1.8068;0.018;11;2006
47039;2006-11-12;2006-11-18;NORDESTE;PIAUI;ÓLEO DIESEL;74;R$/l;1.905;0.052;1.79;2.02;0.179;0.027;1.726;0.027;1.67;1.8209;0.016;11;2006
47040;2006-11-12;2006-11-18;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;129;R$/l;1.834;0.052;1.72;1.95;0.162;0.0279999999999999;1.672;0.023;1.642;1.7299;0.014;11;2006
47041;2006-11-12;2006-11-18;NORDESTE;SERGIPE;ÓLEO DIESEL;33;R$/l;1.854;0.044;1.789;1.97;0.112;0.024;1.742;0.028;1.66;1.7766;0.016;11;2006
47042;2006-11-12;2006-11-18;NORTE;ACRE;ÓLEO DIESEL;45;R$/l;2.287;0.136;2.19;2.58;0.327;0.059;1.96;0.112;1.8292;2.1691;0.057;11;2006
47043;2006-11-12;2006-11-18;NORTE;AMAPA;ÓLEO DIESEL;28;R$/l;2.005;0.13;1.85;2.3;0.227;0.065;1.778;0.023;1.712;1.81;0.013;11;2006
47044;2006-11-12;2006-11-18;NORTE;AMAZONAS;ÓLEO DIESEL;96;R$/l;1.982;0.09;1.78;2.2;0.205;0.045;1.777;0.05;1.4682;1.92;0.028;11;2006
47045;2006-11-12;2006-11-18;NORTE;PARA;ÓLEO DIESEL;171;R$/l;1.915;0.09;1.77;2.15;0.172;0.047;1.743;0.038;1.695;1.8835;0.022;11;2006
47046;2006-11-12;2006-11-18;NORTE;RONDONIA;ÓLEO DIESEL;104;R$/l;2.083;0.089;1.88;2.3;0.257;0.043;1.826;0.04;1.736;1.97;0.022;11;2006
47047;2006-11-12;2006-11-18;NORTE;RORAIMA;ÓLEO DIESEL;35;R$/l;2.172;0.09;1.99;2.29;0.289;0.0409999999999999;1.883;0.025;1.8572;1.955;0.013;11;2006
47048;2006-11-12;2006-11-18;NORTE;TOCANTINS;ÓLEO DIESEL;63;R$/l;1.871;0.053;1.74;1.98;0.231;0.0279999999999999;1.64;0.037;1.58;1.744;0.023;11;2006
47049;2006-11-12;2006-11-18;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;178;R$/l;1.865;0.059;1.749;1.99;0.202;0.032;1.663;0.023;1.62;1.7242;0.014;11;2006
47050;2006-11-12;2006-11-18;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;889;R$/l;1.825;0.059;1.679;1.999;0.17;0.032;1.655;0.03;1.56;1.76;0.018;11;2006
47051;2006-11-12;2006-11-18;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;608;R$/l;1.809;0.077;1.659;2.15;0.176;0.043;1.633;0.026;1.5799;1.7277;0.016;11;2006
47052;2006-11-12;2006-11-18;SUDESTE;SAO PAULO;ÓLEO DIESEL;2118;R$/l;1.858;0.061;1.69;2.14;0.193;0.033;1.665;0.027;1.6;1.8114;0.016;11;2006
47053;2006-11-12;2006-11-18;SUL;PARANA;ÓLEO DIESEL;541;R$/l;1.837;0.064;1.699;2.01;0.16;0.035;1.677;0.029;1.61;1.773;0.017;11;2006
47054;2006-11-12;2006-11-18;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;502;R$/l;1.956;0.061;1.78;2.159;0.229;0.031;1.727;0.031;1.6268;1.81;0.018;11;2006
47055;2006-11-12;2006-11-18;SUL;SANTA CATARINA;ÓLEO DIESEL;309;R$/l;1.895;0.054;1.749;2.05;0.211;0.0279999999999999;1.684;0.036;1.602;1.786;0.021;11;2006
47056;2006-11-19;2006-11-25;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;40;R$/l;1.905;0.026;1.84;1.95;0.186;0.0139999999999999;1.719;0.044;1.6608;1.9111;0.026;11;2006
47057;2006-11-19;2006-11-25;CENTRO OESTE;GOIAS;ÓLEO DIESEL;263;R$/l;1.853;0.072;1.72;1.999;0.174;0.039;1.679;0.024;1.62;1.7617;0.014;11;2006
47058;2006-11-19;2006-11-25;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;147;R$/l;2.091;0.077;1.98;2.33;0.202;0.037;1.889;0.051;1.741;2.0152;0.027;11;2006
47059;2006-11-19;2006-11-25;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;84;R$/l;2.049;0.061;1.94;2.21;0.192;0.03;1.857;0.035;1.7942;1.955;0.019;11;2006
47060;2006-11-19;2006-11-25;NORDESTE;ALAGOAS;ÓLEO DIESEL;60;R$/l;1.866;0.032;1.789;1.91;0.163;0.017;1.703;0.024;1.6507;1.7585;0.014;11;2006
47061;2006-11-19;2006-11-25;NORDESTE;BAHIA;ÓLEO DIESEL;312;R$/l;1.836;0.0819999999999999;1.709;2.109;0.149;0.045;1.687;0.031;1.64;1.8;0.018;11;2006
47062;2006-11-19;2006-11-25;NORDESTE;CEARA;ÓLEO DIESEL;201;R$/l;1.857;0.08;1.77;2.03;0.146;0.043;1.711;0.036;1.6405;1.8092;0.021;11;2006
47063;2006-11-19;2006-11-25;NORDESTE;MARANHAO;ÓLEO DIESEL;130;R$/l;1.88;0.059;1.74;2.0;0.175;0.031;1.705;0.029;1.65;1.7608;0.017;11;2006
47064;2006-11-19;2006-11-25;NORDESTE;PARAIBA;ÓLEO DIESEL;112;R$/l;1.837;0.06;1.699;1.99;0.159;0.033;1.678;0.028;1.6;1.7698;0.017;11;2006
47065;2006-11-19;2006-11-25;NORDESTE;PERNAMBUCO;ÓLEO DIESEL;235;R$/l;1.836;0.04;1.759;1.969;0.144;0.022;1.692;0.031;1.6293;1.8068;0.018;11;2006
47066;2006-11-19;2006-11-25;NORDESTE;PIAUI;ÓLEO DIESEL;77;R$/l;1.905;0.055;1.79;2.05;0.184;0.0289999999999999;1.721;0.026;1.68;1.8209;0.015;11;2006
47067;2006-11-19;2006-11-25;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;127;R$/l;1.832;0.052;1.72;1.95;0.16;0.0279999999999999;1.672;0.022;1.642;1.7285;0.013;11;2006
47068;2006-11-19;2006-11-25;NORDESTE;SERGIPE;ÓLEO DIESEL;34;R$/l;1.853;0.047;1.789;1.959;0.112;0.025;1.741;0.029;1.66;1.7766;0.017;11;2006
47069;2006-11-19;2006-11-25;NORTE;ACRE;ÓLEO DIESEL;46;R$/l;2.287;0.135;2.19;2.58;0.333;0.059;1.954;0.114;1.8292;2.1691;0.058;11;2006
47070;2006-11-19;2006-11-25;NORTE;AMAPA;ÓLEO DIESEL;24;R$/l;1.976;0.15;1.85;2.3;0.183;0.076;1.793;0.011;1.7774;1.8052;0.006;11;2006
47071;2006-11-19;2006-11-25;NORTE;AMAZONAS;ÓLEO DIESEL;102;R$/l;1.985;0.084;1.78;2.2;0.211;0.042;1.774;0.047;1.4682;1.92;0.026;11;2006
47072;2006-11-19;2006-11-25;NORTE;PARA;ÓLEO DIESEL;177;R$/l;1.915;0.089;1.75;2.15;0.176;0.046;1.739;0.037;1.695;1.8835;0.021;11;2006
47073;2006-11-19;2006-11-25;NORTE;RONDONIA;ÓLEO DIESEL;107;R$/l;2.081;0.086;1.85;2.3;0.257;0.0409999999999999;1.824;0.042;1.6336;1.97;0.023;11;2006
47074;2006-11-19;2006-11-25;NORTE;RORAIMA;ÓLEO DIESEL;36;R$/l;2.144;0.079;1.99;2.29;0.271;0.037;1.873;0.018;1.8462;1.9193;0.01;11;2006
47075;2006-11-19;2006-11-25;NORTE;TOCANTINS;ÓLEO DIESEL;62;R$/l;1.866;0.053;1.739;1.98;0.221;0.0279999999999999;1.645;0.039;1.58;1.744;0.024;11;2006
47076;2006-11-19;2006-11-25;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;179;R$/l;1.858;0.061;1.74;1.99;0.19;0.033;1.668;0.023;1.62;1.7242;0.014;11;2006
47077;2006-11-19;2006-11-25;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;889;R$/l;1.825;0.059;1.679;1.999;0.171;0.032;1.654;0.03;1.56;1.7644;0.018;11;2006
47078;2006-11-19;2006-11-25;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;600;R$/l;1.807;0.078;1.649;2.15;0.174;0.043;1.633;0.029;1.5799;1.8623;0.018;11;2006
47079;2006-11-19;2006-11-25;SUDESTE;SAO PAULO;ÓLEO DIESEL;2144;R$/l;1.852;0.0579999999999999;1.69;2.099;0.187;0.031;1.665;0.028;1.585;1.814;0.017;11;2006
47080;2006-11-19;2006-11-25;SUL;PARANA;ÓLEO DIESEL;516;R$/l;1.839;0.064;1.699;2.0;0.161;0.035;1.678;0.03;1.61;1.773;0.018;11;2006
47081;2006-11-19;2006-11-25;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;506;R$/l;1.957;0.062;1.78;2.159;0.233;0.032;1.724;0.03;1.6268;1.8386;0.017;11;2006
47082;2006-11-19;2006-11-25;SUL;SANTA CATARINA;ÓLEO DIESEL;307;R$/l;1.896;0.054;1.76;2.05;0.215;0.0279999999999999;1.681;0.036;1.602;1.7719;0.021;11;2006
47083;2006-11-26;2006-12-02;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;47;R$/l;1.885;0.039;1.79;1.95;0.174;0.021;1.711;0.047;1.6483;1.9209;0.027;11;2006
47084;2006-11-26;2006-12-02;CENTRO OESTE;GOIAS;ÓLEO DIESEL;272;R$/l;1.855;0.071;1.71;1.999;0.178;0.038;1.677;0.027;1.6065;1.7698;0.016;11;2006
47085;2006-11-26;2006-12-02;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;140;R$/l;2.094;0.084;1.98;2.33;0.204;0.04;1.89;0.049;1.741;2.0152;0.026;11;2006
47086;2006-11-26;2006-12-02;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;83;R$/l;2.057;0.06;1.94;2.21;0.195;0.0289999999999999;1.862;0.036;1.7942;1.955;0.019;11;2006
47087;2006-11-26;2006-12-02;NORDESTE;ALAGOAS;ÓLEO DIESEL;54;R$/l;1.869;0.03;1.789;1.91;0.164;0.016;1.705;0.03;1.6076;1.7933;0.018;11;2006
47088;2006-11-26;2006-12-02;NORDESTE;BAHIA;ÓLEO DIESEL;319;R$/l;1.833;0.079;1.719;2.109;0.145;0.043;1.688;0.031;1.6374;1.8013;0.018;11;2006
47089;2006-11-26;2006-12-02;NORDESTE;CEARA;ÓLEO DIESEL;195;R$/l;1.857;0.079;1.75;2.03;0.144;0.043;1.713;0.038;1.6405;1.8395;0.022;11;2006
47090;2006-11-26;2006-12-02;NORDESTE;MARANHAO;ÓLEO DIESEL;135;R$/l;1.881;0.0579999999999999;1.74;2.0;0.176;0.031;1.705;0.029;1.65;1.7608;0.017;11;2006
47091;2006-11-26;2006-12-02;NORDESTE;PARAIBA;ÓLEO DIESEL;109;R$/l;1.833;0.06;1.699;1.92;0.148;0.033;1.685;0.026;1.6;1.7545;0.015;11;2006
